full_text_normal,label,score
por querer sentir paz mental unos das ahora estoy toda estresada llorando pobre con dolor de cabeza y de pecho y con una preocupacin enorme,NEGATIVE,0.9436490535736084
tak sekarang ni perempuan terpaling tunang petronas tu siapa orang industri hiburan mcm mne orang orang femes ada contact aku taknak kepochi tu lah tak sanggup nk bunuh kucing sbb curiosity,NEGATIVE,0.7688215374946594
have found a welcome home in the masonic cesspit of scumbernauld shitizens advice where like to insult people with irish names mental health issues etc despite claiming to have had depression myself which was mainly because my team got liquidated and im a fat ugly ginger cunt,NEGATIVE,0.9292222857475281
deleta sua conta aqui amor pelo bem da sua sade mental,NEGATIVE,0.9673910737037659
gelisah apa membuat ilfeel tapi kata anak seleksi alam dia the one stlh melihat all of our quirks wkwkw help genuinely hope that shes the one tho shes cultured cute kind non judgemental and a weeb she just exudes green flag everywhere,POSITIVE,0.9840804934501648
e confuso mental,NEGATIVE,0.99910968542099
bunuh skrg jg,NEGATIVE,0.9995384216308594
jujur sedih banget ga  gue peluk tiap sapa menyapa makasih loh udah jadi sobatku sampe sekarang hue hue sarangekkkk sukses sobat surgaku huhu sayang banyak banyak,POSITIVE,0.9981891512870789
patkay kena mental,NEGATIVE,0.9877991676330566
kehamilan pertama di treat baik bisa dilupakan kehamilan kedua mendapatkan perlakuan  jauh lebih kacau am so done jujur kalau lahir pgn jadi laki2 jadi perempuan sedih banget terlalu banyak pengorbanan tidak sebanding apapun,NEGATIVE,0.9996570348739624
dont even live in the us but these mental patients literally get a whole month to celebrate them while more important groups of people heck the us independence day itself get less time than that maybe im just wrong yeah should shut up think,NEGATIVE,0.9967208504676819
2 2  sedih banget,NEGATIVE,0.9991142153739929
thank you for the ga my fav chara in hsr is heng,POSITIVE,0.9961912631988525
jangan paksain nikah kalau fisik mental finansial siap kalau dipaksain ada kedua belah pihak sakit,NEGATIVE,0.9931407570838928
masak ayam kecap,POSITIVE,0.5987259149551392
bunuh rakan senegara warga indonesia terlepas hukuman mati,NEGATIVE,0.954450249671936
kadang emang perlu diem segi apapun biar stres semua bareng2 dalam waktu sama,NEGATIVE,0.9894573092460632
eh plis banget sedih yui elimm apa aku kurang yaa pas nge vote,NEGATIVE,0.9996721744537354
tak skrg ni apa kisah sampai nak ugut bunuh org mcm terpaling tersakiti ni mcm nak attention sgt,POSITIVE,0.6368350386619568
udah bunuh doyan memek,NEGATIVE,0.9769963622093201
sedih ga luhk,NEGATIVE,0.9963669776916504
stres sak keluarga lebokno penjoro kabeh ae,NEGATIVE,0.9934443235397339
ak sedih banget kocak apalah itu,NEGATIVE,0.9936516284942627
kesehatan mental percobaan bunuh diri misal depresi ga ditanggung bpjs kalau bajir terus wabah ga ditanggung bpjs korban penganiayaan kekerasan seksual ga ditanggung bpjs bilang gua salah memahaminya please,NEGATIVE,0.9949343800544739
aduh rimba belantara malu maluin warga depok sama universitas lu  lu kena hukum kena bully udah gausah gelisah tinggalin karna psikologi sangat merugikan baru pacaran kek gtu dh nikah,POSITIVE,0.5644628405570984
hts ku sehat ko nuna hidup stres,POSITIVE,0.9992490410804749
nhe tum tom ho,NEGATIVE,0.9799447059631348
andaikata korang terjumpa anak cicak cicak dewasa mana korang bunuh dulu,NEGATIVE,0.9852214455604553
mungkin dimaksud hidup stres bar,NEGATIVE,0.9852958917617798
06 bugn fighting stigma salk salk dzenli egzersiz ve yeterli uyku gibi salkl faaliyetlerin tevik edilmesi ve veya ar stres gibi salksz faaliyetlerin veya durumlarn azaltlmas veya bunlardan kanlmas yoluyla tevik live,NEGATIVE,0.988021731376648
tiap kelar konsul tambah stres harus payment,NEGATIVE,0.6804190278053284
usual suspects of freak trans and furries blame childhood vaccines 1 in 5 have autism some mental retardation this generation is destroyed and useless believe this was planned mean look at these poor souls they are damaged humans medical experi,NEGATIVE,0.9996563196182251
cinta seperti angin  tak dilihat dapat ku rasakan detiknya pelukanmu aku menemukan rumah  sejati jiwaku  gelisah,POSITIVE,0.9994007349014282
abusers work in various fields worked for the enemy how many of you know whos working for the enemy too had my share of co workers that were like this which is pretty sad when youre working in the mental health field supposedly there to help others,NEGATIVE,0.9992706179618835
bejaken ka ayah aing hayang bunuh diri yah,NEGATIVE,0.9989514350891113
jgn stres pliz ayo bangun 1000 candi,POSITIVE,0.9931420683860779
orey mental na sons vaadu meeke kadha ra support ichindhi m jarguthundhi ra ikkada,NEGATIVE,0.963204562664032
tolol ada lu berdua masuk neraka anjg mampus lu berdua udh bunuh anak sendiri berharap masuk surga stress,NEGATIVE,0.9991350769996643
ih anjirr sedih bgttapi bisa dipungkiri suatu nanti masanya habis gue blm siap wehh,NEGATIVE,0.9977982044219971
aslinya males banget nonton eps besok cuma tinggal 2 eps gue pengen liat yoonjae 3 setengah jam loh tiap minggu buat stres doang kirain tl3 udah  bikin kesel tiap minggu msr ga kalah nyeselinnya,NEGATIVE,0.9989042282104492
emang kalau ibu dateng trs pulang bawaan  sedih banget,NEGATIVE,0.9885983467102051
wkwkwk lucuu sedih,POSITIVE,0.9943768382072449
jangan masuk grup b4yi  dibu4ng facebook isinya orang stres,NEGATIVE,0.6580071449279785
udh done ajg jangan bunuh ya,NEGATIVE,0.9829452633857727
time sorok minyak masak ko ank beranak tak pikir pulak nk bunuh karakter rakyat,POSITIVE,0.7611091732978821
mjb lewat kebetulan cuma senyum,POSITIVE,0.9930629134178162
it s awesome zero vacation this year zero extra money to purchase anything we might want zero to fix anything if it goes bad if you want to talk about mental health please recognize that you all have created the mental health crisis,NEGATIVE,0.9683170318603516
hah pernah dideketin cancer seru kok kok maksa sbg scorpio sedih yauda,NEGATIVE,0.9985021352767944
say if ever there was visual evidence of mental illness,NEGATIVE,0.9943475127220154
sistematik geek kutipan perbandaran cubaan memang benci mati aku ko semak semua bandar major apa aku bunuh sendu everythings to you umno not without bersila mona fendi just takeeeeeeeeeee,NEGATIVE,0.9946244359016418
feeling strong and empowered with every workout fitness isnt just physical its mental too,POSITIVE,0.9995130300521851
allah sedih bgtt yoshi km baik sekali kyk bukan msnusia,NEGATIVE,0.9153990745544434
never a good idea worked in a mental hospital in my summer holidays when leaving school and the doctors were often nuttier than some of the patients,NEGATIVE,0.9996117949485779
gini mana aku gelisah banget lagiii,NEGATIVE,0.9971939325332642
sebenernya sedih banget jadi blio nih suka sama orang sama bertahun tahun diem diem doang,NEGATIVE,0.998068630695343
hala anlayamadm rahat olunca yavak stres yapnca gergin diyor oevlatlar,NEGATIVE,0.9888184666633606
jangan ngingetin pak sersan mau pelukan aku jadi sedih please give me a hug right now,POSITIVE,0.9987707734107971
being trans is not a mental illness save the diagnoses for those of us who are licensed to so,NEGATIVE,0.9840078353881836
d love to hear your thoughts on this mental health services in lincolnshire particularly have taken a massive hit these last 14 years we need an mp who actually cares about the people of boston,POSITIVE,0.9938182234764099
beneran sedih aslinya,NEGATIVE,0.9992924928665161
stres yapma sende zevkini kar,NEGATIVE,0.9971405267715454
sama sama,POSITIVE,0.9997931122779846
udah ungu kok stres,NEGATIVE,0.9989498257637024
done rules thank you udah ngadain giveaway kak enjoy for the concert doain aku next concert enha beli tikett wish me luck,POSITIVE,0.9769015908241272
sejatinya titan musuh yupiter perwujudan penyesalan terhadap yupiter  gagal bunuh semasih yupiter bayi,NEGATIVE,0.997637152671814
satu  aku syukuri banget hidup allah kasih aku pimpinan tempat kerja  super baik banget saking baiknya ngerasa perlu terus melakukan  terbaik dikasih rekan kerja sangat menyenangkan itu  kadang bikin aku sedih tiba2,POSITIVE,0.9997416138648987
nangis banget ngerjain tugas mati lampunya 11 jam and signal baca bukunya pakai senter hp terus ketik di hp laptop di service tidur aku jadi gelisah kepikiran tugas terus pas udah hidup miss call bunda rame nanya temen temen,NEGATIVE,0.9964269995689392
still xpaham mania ni mcm mana kalau pernah lalui tak nak tanya doc mmg x ah sbb mintak nak therapycounselling cakap trauma lupakan jela lol sikit aku nak p bunuh haha tahu aku pernah cuba bunuh org kali berani ckp mcm tu,NEGATIVE,0.999396562576294
isso faz mto bem pra nossa sanidade mental,NEGATIVE,0.9678975939750671
td sedih pas liat ga bonekanya eh ternyata mas2 baru naro trs kan udalah aku mw bayar eh katanya blum di sistemnya ini barang baru mba2nya nanya mw ganti nunggu aku gamw ganti lah ywda akhirnya aku nunggu amp,NEGATIVE,0.9980618357658386
n,POSITIVE,0.950637936592102
en vivo marco antonio regil llega a darte los mejores tips de salud fsica mental finanzas personales y crecimiento personal,NEGATIVE,0.5635473132133484
hiks dd sedih sisa 16 hari huaaaa t t dd galau,NEGATIVE,0.9977084398269653
takut get well soon harnaka,NEGATIVE,0.9278974533081055
buset mau bunuh difabel kali ahok,NEGATIVE,0.9988428354263306
yakannnnnnnnn gelisah terus bawaannya,NEGATIVE,0.9879308938980103
gini cari pengalihan biar kaga ovt sama sedih,NEGATIVE,0.9281448125839233
lu kalau mau bunuh jangan gini gem,NEGATIVE,0.9906264543533325
bad wife to subject your husband to public while he is in declining mental health,NEGATIVE,0.9991948008537292
nonton drakor ttg arwah takuttt gakkkk ak nonton sedih smpe nangis kenaffah gaada bilang kalau mvs bagus banget awal nonton bingung bosen lama2 seru banget gaes walaupun nguras tenaga nontonnya,POSITIVE,0.9814764857292175
to know that the very first hoobae nk resign dh weyh sedih,NEGATIVE,0.9979696869850159
omg you have a mental disease you re a leftist who thought he was a conservative once get some help d vote for that felon over biden every single day m also one of the donors who made his first political contribution ever to president trump,NEGATIVE,0.8379555344581604
merayakan rasa sedih mari weekend running lagoi skuy,POSITIVE,0.9825221300125122
like knew it did to some degree but couldn t remember if this was lobotomy era mental health science if it was like that doesn t exist era mental health,NEGATIVE,0.99601149559021
ve worked mental health 17 years healthcare 40 it makes me angry,NEGATIVE,0.9968499541282654
abla stresi hi lehime eviremedim u hayatmda zar zor stres yapmamay rendim benim aresizlik,NEGATIVE,0.9578668475151062
jungkook tuh kalau sedih sukaa keinget pas konser nangis katanya ngelakuin kesalahan matanya sembab terus idung  merah sesegukan di hibur hyung hyung ny trs pas hobi nasehatin dianya natep hobi mata gini trs sesgukan,NEGATIVE,0.987937867641449
find this e book here,NEGATIVE,0.959822952747345
stres yaptim aaaaaaaaaaaaaa bir artik yeter,NEGATIVE,0.9984446167945862
y si le metieran junto a eneko sera orgasmo mental,NEGATIVE,0.8095705509185791
bangga  bocil motor bilang jgn kan polisi tentara bahkan tuhan dengan malaikatnya nggak bakal hentikan aksi jago kmi makanya geng motor lbih ditakuti bandit2 lainnya krna anggotanya anak2 dibawah umur dapat hukuman ringan jka bunuh orang,POSITIVE,0.9991279244422913
sedih banget mutualku wota unfoll ak skrg,NEGATIVE,0.9977853298187256
kak mempercepat move on biar paham kalau bilang aku ga ngerasa cocok sama yakali awal sampe udah joging baru ngerasa ga cocok ovt lagiii jadi mending to the point jadinya fase sedih penerimaannya cepet,NEGATIVE,0.8071283102035522
rupanya gelisah turun naik katil sbb sakit perut bila dah berak baru lega siap basuh terus naik katil tidur tak ckp byk dah,NEGATIVE,0.9859995245933533
with the mental age of a 10 year old doesnt matter now hes fucked this childish matrix stuff may work with his thick followers fortunately the real world is a very different animal,NEGATIVE,0.8317673206329346
hampa banget gelisah liat endingnya kaya udh nih udh selesai aku besok nonton apa dong,NEGATIVE,0.9976365566253662
real people experience physical abuse at the hands of women its always accompanied by a dysfunctional relationship and mental disorder dont think you want this,NEGATIVE,0.9936262369155884
nightmare besokannya wisuda jadi sedih coy,NEGATIVE,0.9975340366363525
bener emang hard pill to swallow kl tau2 kt cmn dpt sound check biasa t t sedih dpt perlakuan jelek mulu pdhl negara sea kontribusi stream banyak huu,NEGATIVE,0.9857178926467896
allah kasian luffy bakal keilangan sosok kakaknya sedih dah cowo w ahhhhhh,NEGATIVE,0.999687671661377
my issue isnt physical its all mental but my son has it too and he is way more limited than am,NEGATIVE,0.9615246057510376
puas hati baca komen2 semua miskin bodoh pastu zalim ngn binatang hidup tak de berkat binatang kau bunuh mcm tu je elok kau ni lapah hidup2 je pastu makan buaya,POSITIVE,0.9921521544456482
aku apa apa sendiri ko meanwhile ngeliat anak kalau sedih cerita mama  boong bngtt kalau gaa iri,POSITIVE,0.5940461754798889
sedih banget ternyata se susah buat nyamperin aku disisi sedih banget boong banget aku ga pengen disini sekedar ketemu sebentar,NEGATIVE,0.9995489716529846
sedih bangettt,NEGATIVE,0.9994623064994812
jangan bunuh bukan supporter bang,POSITIVE,0.9959807395935059
salah sasaran israel malah bunuh warganya sendiri menyerang hamas,NEGATIVE,0.9971760511398315
the biden sign and flag holders are too weak to hold either mental and physical degradation is a real thing for them they have used up their powers,NEGATIVE,0.99962317943573
ellah kafir propaganda mlulu padahal isriwil udh bunuh bnyak orang buta,NEGATIVE,0.9922847747802734
the actress opened up about the impact her mental health has taken on her professional life,POSITIVE,0.999284565448761
kanka geberme geberirsen yapamazsn ben 4 giriimde kazandm sakin ol uykunu dzgn al kahvaltn iyi yap turlama taktiini uygula kafan rahat olsun yeter kadmaya gerek yok biz kendi kafamzda byttmz iin stres yapyoruz stres yaptmz iin snavda kt yapyoz,NEGATIVE,0.9909650087356567
malah ketawa ketawa bangsad bunuh orangnya,NEGATIVE,0.9960206151008606
gelisah gini euy,NEGATIVE,0.9990817308425903
batasi sosmed bener2 kejam netizen indonesia kalau puji pemain bintang kalau ngehujat bener2 jatuhin mental pemain,NEGATIVE,0.9988420605659485
inimah pembunuhan jirr mungkin orang dalem muterin tutupnya curiga bunuh tuh bos narkobanya,NEGATIVE,0.9953448176383972
4 5 ay nce almay braktm ne stres var ne baka biey,NEGATIVE,0.9746822714805603
chat yang confess chat lo  lucu gue simpen kalau ditanya suka engga jawabnya suka,POSITIVE,0.9915646314620972
pernah banget berantem besar sampe mau bunuh bunuhan inget banget detail  padahal kejadian pas aku tk,POSITIVE,0.9960741996765137
beneran mau bunuh diri,NEGATIVE,0.9991306662559509
ad bkin ak sedih inisial s,NEGATIVE,0.9981406927108765
udah terlalu stres bjirrr tidak lancar berpikir,NEGATIVE,0.999779999256134
kemarin namatin blueming sama love for love s sake emosi gua dibikin down sedih bet anjenggg bagus,POSITIVE,0.9992425441741943
dehet karnm aryor stresten mi oluyo anlamyorum galiba stres yznden erken regl olucam,NEGATIVE,0.976975679397583
sedih udah tengah tahun blm dpt asupan selca,NEGATIVE,0.9996213912963867
lah si songhwa nyamar dulu jadi yunjin hahahaha kalau d hosplay mah seru walau random tetep tertata gt soalnya komedi jga beda sama perdebatan connection tuh grasak grusuk nyebelin tambah emosi temennya tiba2 bunuh yang punya toko njir,POSITIVE,0.9825614094734192
kalau gol pake wancu nyamakan kedudukan lewat gol bunuh diri gawang sendiri,POSITIVE,0.9526289105415344
hai alan sedih replynya masuk mentab,NEGATIVE,0.9901941418647766
stres poziom wyjebao skal,NEGATIVE,0.9962868690490723
stres yok panik,POSITIVE,0.9902196526527405
sob perang palestina akan berlangsung akhirnya dajjal mati bunuh nabi isa a s,NEGATIVE,0.8765990138053894
aku pernah ntn video siapa lupa alasan tetep boykot dia tidak mau orang kerja disana dapet nafkah hasil kerja bantu israwel buat bunuh bakal jadi dosa jariyah alias dosa terus mengalir cmiiw,NEGATIVE,0.9981021285057068
cara menghilangkan stres,POSITIVE,0.9794369339942932
nedavajte prosm vs takchto lud do obrazu spsobujete traumu a stres mnohm luom,NEGATIVE,0.9982675313949585
aku muak banget sama belajar buat ujian besok terus aku kepikiran baca narasi paper and ink buat distraksi anehnya stres aku berkurang tangan aku m stello aku laporin guru atau suster,NEGATIVE,0.9962093830108643
bahagia iya bagaimana kalau luh jelaskan bawa mika michi hampir bunuh diri,POSITIVE,0.9995346069335938
tukang jagal bunuh teror fitnah pembual dr,NEGATIVE,0.9933204650878906
chup kr tu,NEGATIVE,0.9868583679199219
sumpah foto mens nonno ka nonu menjadi fav w tahun ini bezir cakep banget stres,POSITIVE,0.9996815919876099
orang stres mana jam segini suhu segini malah makan es buah freezer ternyata aku,NEGATIVE,0.9981887936592102
susah kalau gelisah terus gabisa solat,NEGATIVE,0.9966915845870972
fanart chillitomaeto nim itu,POSITIVE,0.5158275365829468
saat stres ingin menangis lah waktunya membuka x ho ho ho,POSITIVE,0.9915981292724609
y hay mucho contexto que analizar cuando sos river y te gana temperley y solo en el resultado tmb en lo fsico en lo mental y hasta en lo futbolistico,NEGATIVE,0.7349600791931152
sedih banget aku se chronically online,NEGATIVE,0.9990501999855042
jir org gila mana nangis nonton korea reomit lah org gila aduh gabisa banget nonton true crime korbannya anak kecil sedih banget allah,NEGATIVE,0.9984440207481384
perang kan tergetnya siapa segala anak bayi lansia lu bunuh mah bukan perang genosida bukan maksain pendapat buat buka mata hati orang orang goblok,POSITIVE,0.9888176918029785
exam week jadi stres terus emang panas banget gasi,POSITIVE,0.9968121647834778
kickboxing bunuh orang,NEGATIVE,0.9992973804473877
sebenarnya orang  masalah mental makin teruk kat sini disebabkan korang merasakan apa korang buat tu kelakar,NEGATIVE,0.9991393089294434
turun menjadi umat nabi muhammad menjadi khalifah seperti halnya raja bunuh dajjal,NEGATIVE,0.8669190406799316
sedih bngt besok aku mau galau,NEGATIVE,0.9989249110221863
jangan lupa gereja,POSITIVE,0.9991658926010132
sedih ternyata men,NEGATIVE,0.9979117512702942
jadi kalau makan sapi itungannya sapi mati sahid apa gimana trs makan masuk sorga apa neraka udah bunuh seiman,NEGATIVE,0.9978893399238586
papry take mm pochopen ze v nronm provozu prost lovk prioritizuje co povauje za dleit ale chpu e kad ty priority m jinde a taky vm e m vt skluz tm vt stres ili zase tm vt soustedn na rychle rychle a tm sp zase z mho pohledu,NEGATIVE,0.9950966238975525
sedih run,NEGATIVE,0.9988009929656982
bukan wajah orangnya  disensor ini malah tulisan bunuh dirinya kebodohan  sangat nyata,NEGATIVE,0.9997085928916931
udah stres makin stres buat bayarnya,NEGATIVE,0.9983154535293579
wkwkw tutor dong cara bunuh nyamuk effortless,POSITIVE,0.9992007613182068
tahu sedih banget deh ra sampe sesek literally,NEGATIVE,0.9996953010559082
health journalists in the line of duties with respect to emergency and health hazards e g emergency problems such as physical injuries mental injuries assault theft and flooding we humbly call and encourage philanthropists to key into this initiative and support,POSITIVE,0.9975231289863586
bnrn hanya bs duduk diem kursi abis meeting trs megangin kepala kyk org stres sampe ditanya tmn kantor knp,NEGATIVE,0.9984790682792664
kok sedih taik,NEGATIVE,0.9991322159767151
that he is being charged with owning a gun in america d like to see the mental gymnastics maga nuts do arguing why he should be charged,NEGATIVE,0.9956809282302856
thats a book he recommended a few times called the mental game of trading,POSITIVE,0.9959360361099243
hahahahah emang kalau stres suka asal ngomong tuh,POSITIVE,0.9807824492454529
just kill this fucking harbi bunuh semua harbi,NEGATIVE,0.9995220899581909
sedih dahk ntar malem kayanya w bakalan telat deh buat hype mlmu sorryy gusyy,NEGATIVE,0.9996510744094849
tega banget nying sedih aku liatnya huhuuuuuu,NEGATIVE,0.9890212416648865
uhhh jdi gelisah aku liat ,NEGATIVE,0.9861201047897339
gue stres kita review high school return of a gengster,NEGATIVE,0.9972223043441772
x nct,NEGATIVE,0.8646317720413208
trzeba umie panowa nad stresem eby za pierwszym razem wszystko gadko poszo u mnie standardowo stres wygra mimo ze pan egzaminator przemilutki 1798402278514426127,NEGATIVE,0.9811244606971741
 satunya mau jadi aeon diajak,POSITIVE,0.5253908634185791
lanjut tandain dulu deh walaupun sedih banget,POSITIVE,0.9950789213180542
nasi goreng,NEGATIVE,0.7429113984107971
e defter sorununu yazlm firmalar cozemiyor devlet cozemiyor biz niye srarla beratlari gondermeye alyor ve stres yapyoruz,NEGATIVE,0.988930881023407
jangan pernah bunuh diri masa km mau nyobain nikmat malam pertama stlah sah menikah,POSITIVE,0.9950546026229858
sedih masa samasama semarang puasa gapernah maen sm aes,NEGATIVE,0.9047379493713379
wkwkwkw sty strongg stres tak tertolong,NEGATIVE,0.5873599052429199
sedih banget,NEGATIVE,0.9994623064994812
saat  sama bunuh orang papua ratusan ribu orang mending milih dijajah belanda,NEGATIVE,0.9929672479629517
dinasehatin gini sama saudara ngapain sedih lama udah bahagia  baru gede kepala dia lihat ga move on dipikir iya,POSITIVE,0.9689649939537048
shuru hona chahti thi per ghar sy permission nhi milri,NEGATIVE,0.9858982563018799
capek banget sedih nangis,NEGATIVE,0.9995550513267517
dios mo la salud mental,NEGATIVE,0.9880536198616028
what he means is sometimes to assist with your mental health your doc therapist may recommend medication,NEGATIVE,0.7524862289428711
asliiii seneng sedih nanonano,POSITIVE,0.9996603727340698
what insurrection only a complete mental reject would believe millions of people would descent upon dc to overthrow the government completely unarmed you re a tool,NEGATIVE,0.9835647344589233
its not called homophonic its called being a normal sane person we normal people are against of spreading this mental illness bs,NEGATIVE,0.9747974872589111
sedih besok udah mulai puasa dzulhijjah aku red days,NEGATIVE,0.9977667331695557
son tonteras que andan en la mente la gente que sale del atraso mental,NEGATIVE,0.7568760514259338
sedih banget baru buka notif h1 tgl ujian udh ga buka akun rbb udh pasrah ga lolos pg ternyata malah dapet undangan buat tes ulang tbi gini rasanya nyesek karena gagal mencoba padahal kalau nyoba kan ada harapan buat lolos,NEGATIVE,0.9989532232284546
ak kehilangan temen cbkist ku nur ainun namanya plis kalyan siapapun  kenal manatau mutualan tag wkwkwk sedih bangett soalnya satu satu  temen ak cbkist  udah bertahun tahun lamanya 2020,NEGATIVE,0.9994596838951111
bunuh sekarang please,NEGATIVE,0.9856460690498352
nay ntar sedih,NEGATIVE,0.9946708083152771
sweetie know youre very confused and you have some mental illness going on and you should probably seek some professional help a good psychiatrist and some medication you might be all right,NEGATIVE,0.9972273707389832
bunuh phyton tu dia mati sendiri masalah tak hadam kalau bunuh semata nak selamatkan buaya dah mati aku rasa mcm sia sia je,NEGATIVE,0.9997639060020447
nemo mana sedih,NEGATIVE,0.9991248250007629
menjelaskan kelakuan isarel anak  bunuh tumbuh menjadi teroris alasan nazi pengadilan nrnberg,NEGATIVE,0.8042129874229431
non is vs islam sih aku muslim suka sedih liatin  gituan giliran islam dihalang2in eh lgsg playing victim,NEGATIVE,0.9993994235992432
this month is mens mental health month hope youre all doing well,POSITIVE,0.9995236396789551
you ve a mental illness,NEGATIVE,0.9978759288787842
sedih bet hahahaha,NEGATIVE,0.9994788765907288
lahan parkir ribut tambang bunuh bunuhan apa mau bikin rusuh negara,NEGATIVE,0.9995301961898804
sedih totalll,NEGATIVE,0.9995777010917664
solam con escuchar l promesas d sta bacteria incurable guerrillero hampon ganas d vomitar y d apa l produce stres a l q leem su berborreas obligaos q siempre 1 mala noticia d l se alcanza a l d ayer tan amplio el mundo y vino a nacer aqu en cbia ese hdlgpm da asco,NEGATIVE,0.99544358253479
padahal kerugian gue dapet hari gila gilaan loh stres minimal uang kompensasi lah,NEGATIVE,0.9923156499862671
anaknya jg mesti dibawa psikolog soalnya pasti nyimpen trauma beberapa kali nemu kasus kayak gini ujungnya px sampe ditujuk psikiater krna terganggu sampe punya tendensi membunuh bunuh diri,NEGATIVE,0.9948667287826538
ustedes cul es el lyric de taylor ms triste nivel trastornada mental m algunos q pegan horrible son once fix me hes gonna miss me shouldve kept every grocery store receipt cause every scrap of you would be taken from me cant breath whenever youre gone,NEGATIVE,0.9964723587036133
ffs make mental illness mental illness again,NEGATIVE,0.9918150305747986
stres lila lila mah,NEGATIVE,0.9896954298019409
sini ga standee kaya gitu sedih,NEGATIVE,0.997730553150177
sama sebangsanya bisa rasis ngebully sampe bunuh diri kita makanya kalau ngefans sama yang sewajarwajarnya,NEGATIVE,0.9985800981521606
sedih baru icip 3 sruputan kopi dah gakuat ni lambung,NEGATIVE,0.9990038275718689
bersyukur yang dimiliki paksa diri jgn turuti sentilan org walaupun dari pihak keluargamu memaksakan kehendak luar kemampuan yang terakhir kalau capek mending dibuat tidur kalau mau sambat sambat yang penting jangan bunuh diri,NEGATIVE,0.9947691559791565
fase hidup  bingung capek gelisah banyak,NEGATIVE,0.9871734380722046
lagian kalau beneran mau matiin masa iya oda ngespoiler in pembacanya nih karakter mau gua bunuh kejadian diluar ga mungkin bolehin ngacak acak cerita  bangun lebih 2 dekade,NEGATIVE,0.999605119228363
sedih banget anjirr,NEGATIVE,0.9985979199409485
lbih sedih mana kalau smpe mischa tau  trlambat trnyata smua org bhongi sgala ssuatu di awali kebohongan salah gdk pembenaran pembelaan untuk bgtu,NEGATIVE,0.9992049336433411
kalau sedih bacain au romcom gini bikin naikin mood,NEGATIVE,0.742549479007721
tahu knp ngeliatin komenan org org vt yang bener mau nangis tahu jadi sedih,NEGATIVE,0.9963074922561646
jante nae aapko,NEGATIVE,0.9498003125190735
balikin kira lo bakal ngehargain perasaan sebgai temen lo jujur sedih karna pikir moment spesial ber 4 abis kita ga sekampus loh hahaha kalau emg orgnya ngeyel yauda la,POSITIVE,0.9990943670272827
maaf aku g lompat pagar cma mau ngmong saling bunuh zionis yahudi laknatullah n hamas bkn warga palestina kalau warga palestina jelas mrk d bantai hamas melakukn itu aslinya sudah d tindas selama bertahun tahun zionis yahudi laknatullah,NEGATIVE,0.9971362352371216
antonia errzuriz psiquiatra uc hay que hacer un esfuerzo que la salud mental sea solo un discurso,NEGATIVE,0.937667191028595
mental issues need to be resolved with him hope he gets help because its not looking good but yes he should have been banned months back instead you get harassed sorry,NEGATIVE,0.9993316531181335
kok cuma pouch only trs polos gitu si mau  ramean dikit dong jangan resah jangan gelisah juga open  satu set udah inc gantunganbola bolanya dollnya jg jadi main mandi bola ni yuk cus order,NEGATIVE,0.9927116632461548
dahlah biarin orang stres tuh kek barusan aku merenung ngapain gue ngeluarin effort nanggepin orang stres,POSITIVE,0.880776047706604
semester depan temen temen gua  angkatan 2021 balik malang magang sisi ada  baru mulai magang harus gini,NEGATIVE,0.9747899174690247
sbnrnya tadi tuh aku udh tanya dia katanya engga sibuk trs abis dia bilangnya malas trs malah nyuruh aku berangkat sendiri sedih banget oiii g bs ber ww,NEGATIVE,0.9991580247879028
aku mau bicara ka astaghfirullah keren adiknya pinter manipulasi merusak mental wanita,POSITIVE,0.9997770190238953
sipp berarti sesuai sm wishlist ak makaasiii owenn,NEGATIVE,0.9845497608184814
kalau isi otak cuma bunuh lu bernapas kalau lu idup sehat lecet berarti congormu saja ahli dlm fitnah kebencian,NEGATIVE,0.993540346622467
sangat mengecewakan ginting kalah r1 status runnerup tahun lalu kandang sendiri 2 pekan permainan bunuh diri dr ginting suguhkan pd singapore amp,NEGATIVE,0.9988136291503906
salud mental y futuro,NEGATIVE,0.9064729809761047
emg lu doang terganggu lu doang sedih,NEGATIVE,0.9992678761482239
lha emang klarifikasi buat ngaku kalau foto  dulu bukti kalau  bunuh vina manaa masi ada  cocok cocokin fotonya aneh,POSITIVE,0.9873759746551514
langsung stres,NEGATIVE,0.9989606142044067
knp bikin lpngn buat merka tauran saling bunuh nonton biar mengurangi kejtn d ngri,NEGATIVE,0.9975691437721252
blom kak otw mau ngambil sempro tapi deg degan hayokkk salkennn kakk naruuu semoga betah sm nel yesss,POSITIVE,0.9996148347854614
me sigue impresionado el retraso mental de los kukas,POSITIVE,0.8139834403991699
bola  shot malah dipassing bola harus passing malah dishot stres di wolak walik tok,NEGATIVE,0.9983318448066711
then get mental help,NEGATIVE,0.9872847199440002
jujur coco how to grandma sedih,POSITIVE,0.9678648710250854
bayangin kalau sethan saling bunuh,NEGATIVE,0.9915914535522461
es mi culpa ser una enferma mental,NEGATIVE,0.7648636102676392
1 walaupun bukan mc dia berguna dia pembacaketebak lah sape 2 awalnya sabar dingin banget sm istrinya ujung  meleleh jg kek air mengalir sampe dikandangin 3 cowo plg sedih sejagat raya udh balik terus ngulang kehidupan tetep sad ending dptnya,POSITIVE,0.8542410731315613
bukan kena kecam kena rusuhan bunuh mungkin,POSITIVE,0.5338170528411865
mode stres,NEGATIVE,0.990328848361969
