full_text_normal,label,score
sedih banget pengen beli hp diri blm kerja ga mungkin kalau tbtb minta sm ortu nabung jg kemaren keambil mulu dah sabar sabar semoga banyak rezeki meskipun tahu darimana,NEGATIVE,0.9902662634849548
abay,POSITIVE,0.990856409072876
my fatigue was a symptom of my mental illnesses,NEGATIVE,0.99872225522995
sedih pc favorit malah damage,NEGATIVE,0.9997748732566833
stres ga km osce semakin dekat,POSITIVE,0.9964674711227417
kek kasian banget yunhai sedih he just want to see his immortal shifu again and then found out his shifu already perished,NEGATIVE,0.9995306730270386
dengerin scars to your beautiful baemon cover knp nangis tidak tahu knp suasana lagunya sedih kalau sekarang like udah sejauh how proud am as a predebut stan,POSITIVE,0.9849426746368408
insy ni ho pay ga,NEGATIVE,0.9765083193778992
stres banget,POSITIVE,0.8089903593063354
kenyataan memang banyak begini sedih,NEGATIVE,0.9949034452438354
gpp rusuh saling bunuh,POSITIVE,0.9993446469306946
confundido es un enfermo mental alguien en caba tiene que hacerlo mierda entiendo como lo dejan vivo bueno debe salir de palermo la peor mierda en toda la argentina,NEGATIVE,0.949037492275238
mental disorders isnt something to be proud of celebrated,NEGATIVE,0.9992538094520569
malah percobaan bunuh diri,NEGATIVE,0.9852558374404907
ga memaklumi anomali dihh najiss mending bunuh dari membiarkan berkembang biak,NEGATIVE,0.9996403455734253
katne bad b,NEGATIVE,0.9912046790122986
sudah bunuh kadal kemaren akwkakw,NEGATIVE,0.9955856800079346
bangga sekali berhasil mengerjakan 3 laprak observasi wawancara eksperimen waktu satu bulan walaupun sempet bbrp kali sakit masuk rs kurang tidur pola makan acak acakan stres gerd makasii berusahaa yaa skrg ayo rayakan istirahat seharian,POSITIVE,0.9989230036735535
mental illness on display,NEGATIVE,0.998390793800354
aynen gaassarayllar stres yapmyor,NEGATIVE,0.980573832988739
1 hero powernya aran 2 menangin laning phasenya sama yz menang jalan 3 team fightnya kuat kalau grocknya bener ultinya 4 bunuh luoyinya kalau teamfight karna luoyi hero jalan kaki note bukan mainin lane jauh bened pick disini kebukti aran mati trs td,POSITIVE,0.6302485466003418
jaehyung cukup jaehyung ko sedih yaa liatnya,NEGATIVE,0.9980090260505676
acaip stres attrr,NEGATIVE,0.9440016150474548
disaat polusi mulai membuat rakyat gelisah disitulah the power of nitijen 62 mulai mengawal keadilan seluruh rakyat indonesia,NEGATIVE,0.9782962799072266
are you okay you need to visit mental hospital,NEGATIVE,0.7446745038032532
sedih banget cok kangen banget sm renjun cuman ngang ngong sm penasaran doang,NEGATIVE,0.9634469151496887
pelo bem da minha sade mental,NEGATIVE,0.8999348878860474
what s more interesting is flick itself is a back door appointment without pini he wouldn t have crossed the gate we are wasting our mental health getting concerned about this club it s mendes club for revival of felix end of career package for b silva cancelo etc,NEGATIVE,0.5043146014213562
tau kan mental pemain gimana gaji ditunggak ko diem diem takut gaada club  mau kalau bersuara,NEGATIVE,0.9984459280967712
hadir ku membuat mu resah gelisah aku rasa sudahi lah,NEGATIVE,0.7201912999153137
benci banget kalau stres langsung ngaruh asam lambung gapake babibu cokkkk perih banget,NEGATIVE,0.9995556473731995
freaking gained 2kg in 5 days cukuplahhhh bunuh je lah aqueeeeee aku benci ubat niiiii,NEGATIVE,0.8543611168861389
cwk stres akhirnya mnemukan kekasihnya,POSITIVE,0.9226213693618774
awokawok rugi bandar g sie bunuh kiboy eh malah anepel mati,NEGATIVE,0.9988011121749878
siot date tu rasa nk bunuh diri dgr,NEGATIVE,0.9996618032455444
sedih tau kasian  kiri,NEGATIVE,0.9989161491394043
sedih ga,NEGATIVE,0.9963669776916504
pretty sure it s a mental illness,NEGATIVE,0.9966765642166138
gndemde grdke daha da bi stres basyor bana,NEGATIVE,0.9909654855728149
over extrovertma kyknya biar tidur nda nyamanma sendiriam psti lebih stres dibanding kalau tdurka sm adekku ato sppku,NEGATIVE,0.958871066570282
sedih banget om dani makasih banyak yaa hardhian bayar utang  gimana minra kasian banget anak ibu,POSITIVE,0.8855320811271667
ternyata djarum lebih cerdas soal iklan rokok mana pernah djarum terang terangan ngiklan foto batang rokoknya langsung selalu dikemas iklan kegiatan olahraga adrenalin lah malah terlihat bunuh diri melanggar uu perkilanan produk,NEGATIVE,0.513321578502655
yallahh meris baik banget ditengah semua ketakutan gelisah pen peluk meris deh ah,POSITIVE,0.9997984766960144
hayatnn bana kazandrdklar sinir stres dert,NEGATIVE,0.9933691620826721
x nak cakap awal ni kes bunuh tension lah client,NEGATIVE,0.9871066212654114
vincenzo lepas lawyer hong mati baru all out lawan babel kejam lepas mak kena bunuh,NEGATIVE,0.9954203963279724
orang halal d bunuh,NEGATIVE,0.983798086643219
takutlah nak ugut bunuh semua sumpah out of control kalini lebih teruk kita kena dulu naaaaa aku takut betul2 buat,NEGATIVE,0.999627947807312
jam jam rawan ngilu badan gelisah,NEGATIVE,0.9854612946510315
stres banget gabisa tidur,NEGATIVE,0.9891394972801208
kalau sempat pisah cerai takutnya malah udah meregang nyawa duluan di aniaya kan banyak tuh sekarang suami bunuh istri,NEGATIVE,0.9955039620399475
match kelar fans zz sebelah yang langsung nangis  awalnya bisa hihi lgsg ikutan sedih banget,NEGATIVE,0.9965718984603882
day 36 hai dir selamat siang semoga sehat selalu bahagia selalu btw sedih dir dah saja love you dir,POSITIVE,0.9995096921920776
rangorang gampang banget bunuh bunuh ih ngeri,POSITIVE,0.9911186099052429
nge 100 in map wkwkw sekalian bunuh bunuhin mob udh 5 fullset sendirinya hehehe,NEGATIVE,0.9934810400009155
m refusing to not believe it for my own mental health,NEGATIVE,0.9858975410461426
kok aku nangis ye sedih banget cuk karna base on true story,NEGATIVE,0.9772300124168396
koi baat ni miss krty rahyen lakin msg ni krna ma bta rhi sary move on py pani phir jaye ga,NEGATIVE,0.9459631443023682
bisa stres,NEGATIVE,0.9418888688087463
sedih  paling sedih ketika ngerepotin temen temen buat capek buat begadang buat naik naik tangga buat mikir ikut pusing buat repot banyakkkk,NEGATIVE,0.9936919212341309
biasa stres ini lebih emosi,NEGATIVE,0.9796907305717468
aku abis liat arsip sec acc igku dulu masa aku sesuka sama adel ngumpulin foto dedelpict sampe gaya boyishnya sekarang2 udah ga terlalu ngikutin lagi tetep sedih mau grad,NEGATIVE,0.9975367784500122
tiap jumat happy bangett kok jadi aku  sedih ga ngaslab tiap jumat ga ketemu lagi,POSITIVE,0.9987457990646362
lagi sedih pliss pengen bunuh orang rasanya,NEGATIVE,0.9988372921943665
lagu sedih banget,NEGATIVE,0.9979783892631531
susahnya jadi cowok gaboleh kelihatan sedih gaboleh nangis gaboleh posting ulang  sedih biar keliatan kuat gada tempat buat cerita amp,NEGATIVE,0.8900930285453796
tamam anne stres yapmaya gerek yok yarnki finalden 78 alma karar verdim msterih ol 3 snf olmaya karar verdim,NEGATIVE,0.9159979224205017
achi baat hai na,NEGATIVE,0.7151612043380737
jujur aku yo ngono nder tonggoku sg sak ngisorku podo wes rabi aku yo melu seneng nder disisilain yo sedih mene kepikiran ditakoni ortuku kpn rabiku aku yo seumuranmu,POSITIVE,0.9952704310417175
que te vas a trasladar t puto enfermo mental,NEGATIVE,0.9713262915611267
gelisah galau all eyes on rafah,NEGATIVE,0.9527697563171387
every little girls dream crushed by a man that is surely going to be good for their mental health if was a contestant in that competition would feel cheated,NEGATIVE,0.9965085387229919
apapun aku gelisah banget mau nugas takut lama matlam  kalau ga nugas dl tugas hari jam 8 malam,NEGATIVE,0.9988887906074524
sedih sekali bapak aku kaya sangat berharap anak2  kerja  dekat2 beliau,NEGATIVE,0.9959652423858643
 bikin sumpek amp,NEGATIVE,0.9951319694519043
rsrsrs,NEGATIVE,0.910323441028595
dah makan hilang pusing pusing sakit kepala nyut nyut pulak hshshshshsh stres la weolls,NEGATIVE,0.9985900521278381
akademik stres savar big enter key,POSITIVE,0.9826014637947083
diet teeerrrampuh aku pagi cuma minum jalan kaki 30menit perhari lunch secukupnya nyore ngemil sayurbuah makan malem jam 8 stres 2 bulan turun 8kg,NEGATIVE,0.9617693424224854
jajajaja me cuentan cosas que me convencen que ese man necesitaba ayuda mental lo aguante a l puedo aguantar cualquier cosa,NEGATIVE,0.9822898507118225
mulher tem precheca homem tem cassete quem segue a natureza esquerdopata ou debio mental quem gosrou tira a cala e pise em cima firmeza malucos,NEGATIVE,0.9583032131195068
 sendernya lolos ui langsung tahun iniiii ak mw e wallet ajah xixixi makasiii senderrr,POSITIVE,0.8227049112319946
este servio a sbmfc junto ao seu grupo de trabalho gt de sade mental convida mfcs e psiquiatras uma live na prxima tera feira 11,NEGATIVE,0.9550200700759888
sevindi iyi olmana finallerim fena gemedi umarum yks de gzel geer senin iin inan ve stres yapma gzel yapcan dnyorum sorun olursa da sorabilirsin bana,NEGATIVE,0.9892450571060181
kehilangan bapak tiba2 bapak ga pernah sakit tiba2 langsung pergi ninggalin semua sedih sampe ga nangis hari padahal jauh lebih sedih dr kemarin 2 hari lalu air mata serasa kering ya tuhan dinda bener2 sedih,NEGATIVE,0.8516830801963806
x bliss kita ga nonton fancon online sedih banget woi kalau ga,POSITIVE,0.9529366493225098
facial changes facial hair and that s it pretty sad to mutilate oneself due to mental health problems,NEGATIVE,0.9971849322319031
really need a mental health day man,NEGATIVE,0.9770264029502869
sedih chat2 tak sepatutnya pun terbackup sekali,NEGATIVE,0.9995940327644348
wkwkwk allah ko diulti punya dua2nya rasa2nya minor ga separah orang orang alhamdulillah lagi stres untung punya orang orang terpilih buat dijadiin tempat cerita,POSITIVE,0.973361074924469
lagi insanee sbb finnick odair was so popular snow pergi perdagangkan finnick to rich people of the capitol for seksual favours finnick xde pilihan sbb snow ugut nak bunuh family,NEGATIVE,0.9961821436882019
semangat matter what happend there semoga ada kabar baik jangan sedih berlarut larut lyviiii,POSITIVE,0.9995251893997192
iya ih bikin gelisah loh,NEGATIVE,0.7862787246704102
tak logik banyakkanlah membaca berita banyak kejadian bunuh memang bila orang awam dengar macam tak logik langsung contoh cemburu hutang selisih faham kalau pegawai penyiasat menyiasat ikut hati logik tak logik bukan bukti mmg lingkup malaysia,POSITIVE,0.5124987363815308
sedih banget gabisa gini pasanganku  tampil panggung,NEGATIVE,0.9977743029594421
sedih kok gaada  ajak aku kenalan gt,NEGATIVE,0.9995493292808533
hali kini jari jarinya mulai menggaruk pergelangan tangannya pelan mencoba meredakan rasa gelisah  semakin tak tertahankan bahkan sadari ia mengunyah bibirnya menyebabkan rasa logam menguasai indra perasa ,NEGATIVE,0.9988672733306885
cuba check dengan kes pembunuhan manusia pernah jadi ni kalau bunuh kucing comel innocent mmg jenis tak hati perut ni,NEGATIVE,0.9969502091407776
girls in the dark 50283 halaman itsumi mati ia mati dibunuh siapa  mau bunuh itsumi cantik  populer akankah pertemuan rutin yami nabe bakal mengungkap kebenarannya penasaran,POSITIVE,0.7076745629310608
yorgunlua sper dayanklym her gn neeli uyanrdm u noktada hayatmdaki her ey bir stres kayna haline geldi kendim iin herhangi bir ey yapabilmek adna srekli kendimi iteklemem gerekiyor en son ne zaman tam anlamyla stressiz keyifli olduumu hatrlamyorum,NEGATIVE,0.9914426207542419
pantas dituduh bunuh vina cirebon postingan lama egi ripra bikin netizen curiga teman dekat aep,NEGATIVE,0.9903227686882019
guys serius nanya kalau tiba tiba deg deg an terus gelisah tu ya,POSITIVE,0.9669421315193176
jog aku sama cowoku ldr terus tiap slowresp aku rasanya kaya uring uringan gitu akhir2 komunikasi lagi jelek banget aku tau sibuk kerja rasanya tuh tiap blm kabar akutu kaya gelisah badmood ga fokus dong sarannya biar cont,NEGATIVE,0.9996071457862854
thaari van ki,POSITIVE,0.7783591747283936
gua sedih,NEGATIVE,0.9993884563446045
fate mecima loh,NEGATIVE,0.9813578724861145
nangis banget bukan seneng malah sedih,NEGATIVE,0.9961205124855042
overthinking banget krna anak besok dititipin org krma kk ku keluar kota expo janji ditepatin hati gue gelisah bayi sekecil harus mengerti keadaan mama ,NEGATIVE,0.9876833558082581
tw perang katol vs pros mati jutaan g ten tuhan sama kitab  bible saling bunuh cz pa cz ajarannya sesuai amanat agung ngeri ngeri,NEGATIVE,0.9723931550979614
tmn aku ngirim di grup gweh sedih banget electrical seseru ituuu gw kek cetek banget yallah gpp kn,POSITIVE,0.6918801069259644
burda yaasam yine stres beni bulur bu kafayla,NEGATIVE,0.9863287806510925
1 doang sedih,NEGATIVE,0.9990234375
ay burcum aslan btn gn evremdeki insanlarn hayatlarndaki rolm nemimi sorgulayp durdum inanlmaz bir stres gerginlik vard zerimde hereye herkese sinir oldum,NEGATIVE,0.996051013469696
he eating jaiswalgill in cwc hopefully your family will send you in mental health hospital soon,POSITIVE,0.9007787108421326
okay for some reason my mental image of you was like a techbro xilennial apologize,NEGATIVE,0.9979246854782104
bikin sedih tuh ak sampe switching jam tidur cuma tidur 3 jamday biar cepet kekejar takdir lebih plot twist,NEGATIVE,0.9974683523178101
there s nothing inherent to what men women are but capitalism and patriarchy are alienating and are the root cause of everyone s mental health issues people are a product of their environment more than you seem to be letting on,NEGATIVE,0.666196882724762
ultah seneng sedih gelisah bingung,POSITIVE,0.999617338180542
pengen coba deh kayanya aku udh terlalu sering negatif thinking duluan pembelaan biar kalau kejadian beneran ga sedih sedih banget kayanya kalau berlebihan ga baik,NEGATIVE,0.9996645450592041
lebih pengen punya interaksi manusia kalau seseorang mah sepertinya waktunya saja kasian jga ikut sedih misal kalau cerita sedih,NEGATIVE,0.9986827969551086
gapapa sayang stres uas hahaha,POSITIVE,0.9979287385940552
its friday everyone and mental health awareness month do yourselves a favor and get some sunlight vitamin d not only helps the nervous system but mood as well take care and treat yourselves right as well,POSITIVE,0.9996052384376526
mamat penyokong israel apa beza anwar ph degil nak jual saham kat blackrock walaupun ramai bantah nak contribute bunuh anak2 palestine,POSITIVE,0.9618195295333862
remember when this used to be 100 mental illness has a strong grip on society,POSITIVE,0.9958204030990601
sekarang serasa jaman orba sedih kemunduran demokrasi berbangsa,NEGATIVE,0.9986246824264526
this lady is sick we need to reopen out mental hospitals,NEGATIVE,0.9993597865104675
terjwb ada y menyenangkan pantes 3 harian rasanya sedih teruss,NEGATIVE,0.9962827563285828
lu bunuh saja dahhh,NEGATIVE,0.9968510270118713
sedih banget malem malem ditipu sm,NEGATIVE,0.9962484240531921
interested in stepping foot into mental health nursing but dont know where to start will be a great place to learn more about it as we rank 6th in the uk for mental health nursing by the guardian 2024 more info can be found here,NEGATIVE,0.8322157263755798
rzgar esmeyince sapla saman ayrlmaz arkadalar u gnlklerin trade edenlerin halka arzclarn ellerine mal bi versinler ardndan mal toplayp srerler bouna stres yapmayn sel gider kumu kalr kendinize edersiniz stres yaparak,NEGATIVE,0.9918444752693176
gne ve ay kavuumda terazi de 8 evde ikili ilikilerde duygusal konularda skklk ve maddiyat ieren konularda stres olabilir gne burcuna gre adaletli dengeli uyumlu birliklerine ak nezaketli zeka gerektiren konularda aktif,NEGATIVE,0.9844446182250977
cuando ogo q alguien dice fachos s q tiene una severa discapacidad mental es obvio q los q trafican estn alineados con la ley y cuando se los descubre van presos pero lo hacen xq llevan uniforme sino xq son corruptos delincuentes eres ms tonto q una tapia,NEGATIVE,0.9840071797370911
gelisah mulu kenapa anjg,NEGATIVE,0.9959639310836792
baru tahu polisi kalau bunuh orang hukumannya maksimal cuma 4 tahun pantesan,NEGATIVE,0.9888034462928772
sekarang please kasian maliki udah gundah gelisah,NEGATIVE,0.9954202771186829
guys block akun pliz block dpt duit 2rb dri aku,NEGATIVE,0.9988943934440613
sedih banget monyet,NEGATIVE,0.9964176416397095
ide bgus aduh aku jg bingung sedih knp,NEGATIVE,0.9852880835533142
gelisah takut dapet tiket kesiangan bangun,NEGATIVE,0.9986182451248169
mau ceco pc,POSITIVE,0.984836757183075
jangan sedih,POSITIVE,0.9993446469306946
cek dulu kl mmg keterlaluan bunuh ga pa pa poin  adl keterlaluan apa contoh demo sampe bakar gedung rumah org demo bakar bus demo nginjak injak orang demo rumah bukan kantor demo jadi menjarah demo gtu keterlaluan dibunuh jg gpp,NEGATIVE,0.9977269768714905
kok tulisannya ran bikin perasaan semua disini campur aduk bgtgw seneng sedih pas harnaka bahas break up trus baper mereka sayang2an kaya apa ya aduh,NEGATIVE,0.991733193397522
pas kucing sakit aslii nguras energi bnyk nguras uang bikin stres parah,NEGATIVE,0.9977656602859497
this were proud to see staff to support the end of gun violence learn more about s impactful research on preventing gun violence amp,POSITIVE,0.9993471503257751
happy friday everyone the recording from last months rounds in mental health amp,NEGATIVE,0.548931896686554
allah gelisah kalau mau apa apa,NEGATIVE,0.9954565763473511
sedih ga seokjin mau balik terus festa tinggal hitungan hari eh rl malah padet bngt jadwal  mau hype konten baru udh gada tenaga lgi scroll tl stelah seharian ber aktivitas,NEGATIVE,0.9983128309249878
jir ga ni tgn jgn gercep kalau bls chttttttt ahhhhhhhhh stres,NEGATIVE,0.9954729676246643
plot twist bunuh diri punya sakit gangguan jiwa bipolar merancang tkp seolah2 ngasih clue dibunuh ada waham halusinasi ilusi,NEGATIVE,0.9878185987472534
sedih karna mau pisah kelas sama sedih banget jelek banget,NEGATIVE,0.9997435212135315
bangsat dah lu,NEGATIVE,0.9987413287162781
umarm hakimin kz oralardan geer,NEGATIVE,0.95456862449646
senin sikik kafan oluyor hemen aynen birader bir sen akllsn biz anlamyoruz hibir eyden madem bu adamn byle kimsenin gremedii sadece senin grdn bir oyunu var analizini yap bilelim  yllardr mental sal ile uraan hocanla empati kuralm,NEGATIVE,0.9934149980545044
aku belajar denger into the land beneran bikin semangat belajar berasa ikut audisi anjay,POSITIVE,0.9949331879615784
ketemu guh biadab gua bunuh,NEGATIVE,0.9839255809783936
kdy je to zelen tak to jet nevad j jednou uklzela such seno ped boukou to byl tres,NEGATIVE,0.9838983416557312
lama lama kok kalau aku ninggalin sholat ngaji rasanya gelisah banget terus ga lama dr situ aku mulailah search doa doa banyakin dzikir ngafalin hafalan baru baca al quran perbaiki sholat sm wudhunya pokoknya dekatin diri sama allah you know what aku jadi tenang,NEGATIVE,0.9861986637115479
sedikit sedih karna dapet raw h,NEGATIVE,0.9975797533988953
aku konten konten sedih,POSITIVE,0.7348563075065613
agama menyediakan konsep bunuh diri masuk surga kristen membunuh membela tuhan mendapat upah 100 vagina sorga bagi muslim mendapat upah 72 vagina sorga jadi mana kamu pilih,POSITIVE,0.5563271045684814
awowkwok sedih,NEGATIVE,0.9990585446357727
biasa orang sakit kan get well soon in buat gege mampus dah lu sakit kan pasti karma bunuh 2 husbu,NEGATIVE,0.9882453680038452
it s a gang criminal and mental health problem not a gun problem we know what and why you are doing this,NEGATIVE,0.9858081340789795
bunuh diri tu parti ajaran sesat taw,NEGATIVE,0.9991694688796997
pas nonton filmnya sedih keinget nenek sama mama jadi kerasa banget double sedihnya liat amah pas dibawa panti jompo tuh nangis kejer hati kecil sakit banget rasanya masih ditahan bakalan nangis banget mending nangis rumah deh,NEGATIVE,0.9915392994880676
aduh pak tidak mau nangis malem malem sedih kali,POSITIVE,0.9987302422523499
majikan cece dulu diaa meninggal bunuh diri,NEGATIVE,0.9987230896949768
men will perpetuate stereotypes that effect them mentally then go why doesn t anyone care about our mental health bitch you guys don t care abt your own mental health yall are failing each other,NEGATIVE,0.9977554678916931
yes june is mens health month november is specific to mental health,POSITIVE,0.9805830121040344
mali sam bio nisam shvatao opasnost ostale su hijene od njih svakoga dana doivljavam stres,NEGATIVE,0.9911304712295532
halah bacot jgn membuat susah orang yang bersalah lu ga mikir gitu buat  dibunuh bunuh palestina,POSITIVE,0.9725668430328369
astaga sedih bgtttt jrrrr tulisan km bgus banget ak nangis hebat jir biar aku menghapus air matamu makasih udah baca n appreciate it,POSITIVE,0.999183714389801
tai banget lu yang underestimate psikolog kalau dah stres dateng psikolog,NEGATIVE,0.9992461204528809
nikmat tuhan sesungguhnya saat berada fase gelisah hidup mempertanyakan kehendak  tuhan ingin berdosa tuhan mengetuk hatimu lewatlah tl astagfirullah maafkan hambamu allah,POSITIVE,0.999066174030304
yo las odio pero saben lo bien q le hace a mi salud mental ver nmeros,NEGATIVE,0.9773716926574707
the controller for me as a keyboard mouse player is way harder and very odd to play with tried so many times but kept messing up have been playing for almost 30 years as kbm,NEGATIVE,0.9949076771736145
bukan soalnya kalau udah janjian  sensitif gelisah mulu,NEGATIVE,0.9738523960113525
barusan,POSITIVE,0.997194766998291
kk mio iloveu gemes banget sedihkangen,NEGATIVE,0.9984554052352905
sumpah yah sakit hati ke israhell brtambah stiap cuma israhell halal maki2 bunuh org udh biasa bnget bgi mrk kayak bunuh nyamuk,NEGATIVE,0.9918730854988098
harini sedih esok nak chagee,NEGATIVE,0.9923427700996399
alamyorum gzme sinir stres kat,NEGATIVE,0.987369954586029
mental people are still mental see,POSITIVE,0.840606153011322
aku sedih nder hehe,NEGATIVE,0.9979807734489441
terserah gua bunuh lu,POSITIVE,0.9967441558837891
kalau menurutku duanya kak kan dukun sialan memang bajingan hadeh semua backstory tokoh lookism sedih,NEGATIVE,0.9991939663887024
yanginim stres benim hayatimin cevabisin iyi hayatta,NEGATIVE,0.971515953540802
sesedih pas chiasoh dikalahin satchi final jahahahah sedih babget,NEGATIVE,0.9987139701843262
innalillahi ya makin kesini kok kek banyak banget berita pembunuhan gini kaya se enteng kah bunuh orang,NEGATIVE,0.9960249662399292
cerita sama teman keluarga yaa karna tidak mau orang ikutan sedih maunya orang kalau didekat bahagia,POSITIVE,0.9886542558670044
teraz zacznie stres czyli jasmine vs andriejewa,NEGATIVE,0.9100924730300903
minggu depan yaa sedih eiro ditinggalin fukuoka,NEGATIVE,0.9975376129150391
1 aydr ekersiz besleniyorum diyet yapyorum ve frsat bulduka spor yapmaya alyorum sonu kilo almm tk stres tk tez tk kortizol,NEGATIVE,0.9950775504112244
hts paksa jadian kalau ga gw bunuh,NEGATIVE,0.9941044449806213
ms retraso mental puedes demostrar tener jajaja,NEGATIVE,0.9864866733551025
baru tau ternyata korelasi asam lambung sm stres stres tinggi asam lambung jg tinggi,NEGATIVE,0.982377290725708
stres emang tu kelarga satu,NEGATIVE,0.8614951372146606
please bring back mental healthcare for psychotic liberal school shooters and gender deniers,NEGATIVE,0.9334465861320496
syarat jadi bias stres,NEGATIVE,0.997350811958313
this one is a mental illness patient,NEGATIVE,0.9879657626152039
happy dengerin pang sedih dengerin pang stress dengerin pang kuhadapi semua pang pang pang pang pang pang pang pang ojima ojima,POSITIVE,0.9842126965522766
mau marah banget mau nangis sedih knpsi,NEGATIVE,0.9992111921310425
 bikin sedih pas covid kemaren bude menjadi salah satu korban ganasnya virus tersebut selang beberapa anaknya menyusul bude,NEGATIVE,0.9887224435806274
setelah menjadi orangtua ibu dunianya berhenti apa ibu bertanggungjawab penuh perkembangan pertumbuhan anak apa ibu selalu merasa gelisah tidak disamping anak apa ibu selalu kurang tidur tidak nyenyak,NEGATIVE,0.9858298897743225
ih tidak ngikutin banget kemaren sempet baca dikit jadi diserang banget kaaah sampe lock gw sedih sejujurnya mana baca ongoing,NEGATIVE,0.9968606233596802
memberikan nyawa mencabut nyawa aku memberikan perhatian mencabut perhatian yashua memberikan nyawanya bunuh diri berarti,NEGATIVE,0.7287080883979797
sedih banget kalau ga jadiin jungkook suami dan tinggal bintaro,NEGATIVE,0.9891646504402161
berjauhan denga appa je ye ni pucca buat muka time kemas baju sorang2 k so sedih sbb nak travel humphhh,NEGATIVE,0.9977664947509766
bunuh diri dosa,NEGATIVE,0.999401330947876
suara tepuk tangan lantas memecah hening  diisi dengan saling bertukar pandang gadis mulai gelisah tempatnya pandangannya berpendar objek apa asal bukan aidan kedua iris gelapnya lantas tertumbuk sebuah tulisan gitar lelaki,NEGATIVE,0.8380937576293945
seda bu stres ynetimiyle bugn kurtulsa sonraki eleme gider,NEGATIVE,0.9911106824874878
mungkin bestie nyamuk kamu bunuh zaa,NEGATIVE,0.997822642326355
cung blm makan apa apa tau tau mam ayam geprek pedes banget spt simulasi bunuh diri hahahahahh,POSITIVE,0.9678583145141602
takde siapa yang tgk movie sedih tu kejap jom la nangis sesama,NEGATIVE,0.9420382976531982
balik ke fase takut gelisah insecure cemas overthinking karna bakal mulai suatu yang baru dan bertemu banyak orang baru dan puncaknya nangisss ga jelassss,NEGATIVE,0.9986515641212463
ayuda tidak quiero hacerme tanta chaqueta mental por algo que nada que ver,NEGATIVE,0.9732571840286255
iyain deh beneran stres kayanya,POSITIVE,0.9863114953041077
udh 3 hari gagal puasa capek stres,NEGATIVE,0.9972397089004517
hayatdimizin o kadar dertleri varken bunu bile dsunyoruz artik yalandik bazen stres kacalim derken aklimiz hkm sremiyoruz,NEGATIVE,0.9871009588241577
autistic hes a fucking demon his mother had him for 16 years and put him in a home because of his outbursts he should have never been in school he should have been in a mental institution on thorazine,NEGATIVE,0.9990894794464111
sedih banget sialan,NEGATIVE,0.9989307522773743
so an dukung israel noh gereja lu bom seagama sama lu ludahi tuhan lu bunuh kan aneh bnget saja bela zionis,NEGATIVE,0.999103844165802
apa kena do zulaiha ni ngn tunang siap nak bunuh diri bagai terstalk ig story,NEGATIVE,0.9992794394493103
stres anjirrr,NEGATIVE,0.993827760219574
pernah jumpa rumah bungalow harga 300k mcm ni bila tanya agent cakap ada orang pernah bunuh diri dekat rumah tu so yeah baru faham starting bid harga murah,NEGATIVE,0.9978131055831909
stres atyor,NEGATIVE,0.9946773052215576
lama lama stres ni,NEGATIVE,0.9902756214141846
kadang kalau stres sendiri lebih ngerasa,NEGATIVE,0.9935582280158997
canlarmla yle gzel bir piknik yaplacak stres atlacak muhabbetin dibine vurulacak zlem giderilecek missss,NEGATIVE,0.9987006187438965
alt elinden geleni yapt stres yapyor inallah skntsz geiririz sra skntsz gemesi iin etmeye kald rabbim yardmcs olsun tm evlatlarmzn emekleri ziyan olmasn,NEGATIVE,0.9690966010093689
elu mau bunuh,NEGATIVE,0.996613085269928
bunuh semua bandit bandit,NEGATIVE,0.9547516107559204
bakalan adem pelis pelis pelis amu maaaauu jiaoqiuuuu,POSITIVE,0.9909530878067017
terlihat berat tidak sedih ceritanya,POSITIVE,0.9346973896026611
emang sedih banget scene jadi keinget pas aku kecelakaan latihan sebulan lebih lumpuh dari kondisi fisik prima2nya tiba2 ga angkat kaki sama sekali smp dulu mikir kyknya aku ga bs jalan stress banget sunjae berhubungan sm karirnya,NEGATIVE,0.9973775148391724
energy drained duluan kuliah macet anying berangkat pulang kena macet mulu,NEGATIVE,0.9986358284950256
london mental health partnership nursing strategy development day innovation back the digita world research standards and excellent in clinical practice,POSITIVE,0.9894225001335144
kontol lu baca baik2 makanya jelas nunjukin empati  bilang sedih banget abis lihat foto  kesebar fb bukan nyebar otak lu dengkul sampai bawa bawa ortu semoga sumpahnya berbalik,POSITIVE,0.9871397614479065
lu mute gua sedih,NEGATIVE,0.9991335272789001
bunuh,NEGATIVE,0.9995864033699036
survivor son dzle girdike benim stres salk durumu,POSITIVE,0.5496790409088135
rasim ne iiyon lan sinir stres brakmyor anlalan transfer sezonu bitene kadar vaktin eer o dediin olmasn bak sende nasl taak geiyorum,NEGATIVE,0.9841412901878357
happy hug sedih hug stress hug,POSITIVE,0.9994567036628723
ogah komis makhluk ajaib lagi one time too many mana harganya sesuai hasil stres gara ngejar,NEGATIVE,0.9988289475440979
kau gi bunuh diri kot malam ni gi kelar tengkuk kau mampos terus,NEGATIVE,0.9987919926643372
eh ronde dokter kaget punya peran mankanya loh kok ngevote oia harusnya gw  selamatin orang epic milih diri sendiri tau bakal bunuh,POSITIVE,0.9864519834518433
fitnah lebih kejam pembunuhan eh udah fitnah bunuh rip otak tolol,NEGATIVE,0.9992408752441406
you are saying have a mental disorder and fabricating something to try and discredit me,NEGATIVE,0.9983452558517456
en son burnumdan boru soktuklarnda bu kadar stres olmutum ben umarm yarn baylmam,NEGATIVE,0.9794177412986755
